Latitude (decimal degrees):	50.847
Longitude (decimal degrees):	4.352
Elevation (m):	34
Radiation database:	PVGIS-SARAH3


Slope: 90 deg. 
Azimuth: 0 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20230329:1910,0.0,0.0,0.0,0.0,14.3,4.55,0.0
20230329:2010,0.0,0.0,0.0,0.0,14.25,4.97,0.0
20230329:2110,0.0,0.0,0.0,0.0,14.23,5.38,0.0
20230329:2210,0.0,0.0,0.0,0.0,14.29,5.93,0.0
20230329:2310,0.0,0.0,0.0,0.0,14.6,6.14,0.0
20230330:0010,0.0,0.0,0.0,0.0,14.38,6.0,0.0
20230330:0110,0.0,0.0,0.0,0.0,13.29,5.52,0.0
20230330:0210,0.0,0.0,0.0,0.0,12.77,5.52,0.0
20230330:0310,0.0,0.0,0.0,0.0,12.71,5.52,0.0
20230330:0410,0.0,0.0,0.0,0.0,12.33,5.38,0.0
20230330:0510,0.0,0.0,0.0,0.0,11.54,5.59,0.0
20230330:0610,0.0,8.47,1.7,6.6,11.03,5.86,0.0
20230330:0710,38.2,69.38,16.3,15.97,11.15,6.21,0.0
20230330:0810,0.0,16.95,3.4,24.82,11.37,6.14,0.0
20230330:0910,35.18,134.36,28.2,32.65,12.23,6.34,0.0
20230330:1010,0.0,51.35,10.3,38.74,13.36,6.9,0.0
20230330:1110,1.07,106.91,21.5,42.3,14.34,7.1,0.0
20230330:1210,391.03,207.51,60.6,42.68,15.03,7.24,0.0
20230330:1310,161.9,204.04,45.9,39.79,15.08,7.38,0.0
20230330:1410,432.63,120.03,54.2,34.19,14.61,7.66,0.0
20230330:1510,111.53,134.0,31.5,26.68,14.48,7.1,0.0
20230330:1610,176.34,62.97,27.4,18.01,13.36,6.14,0.0
20230330:1710,30.23,28.69,10.3,8.72,12.9,5.52,0.0
20230330:1810,0.0,0.0,0.0,0.0,12.18,4.62,0.0
20230330:1910,0.0,0.0,0.0,0.0,11.54,4.34,0.0
20230330:2010,0.0,0.0,0.0,0.0,11.23,4.21,0.0
20230330:2110,0.0,0.0,0.0,0.0,10.96,4.21,0.0
20230330:2210,0.0,0.0,0.0,0.0,10.81,4.55,0.0
20230330:2310,0.0,0.0,0.0,0.0,10.57,4.9,0.0
20230331:0010,0.0,0.0,0.0,0.0,10.57,5.38,0.0
20230331:0110,0.0,0.0,0.0,0.0,10.44,5.79,0.0
20230331:0210,0.0,0.0,0.0,0.0,10.24,5.45,0.0
20230331:0310,0.0,0.0,0.0,0.0,10.1,6.14,0.0
20230331:0410,0.0,0.0,0.0,0.0,9.95,6.97,0.0
20230331:0510,0.0,0.0,0.0,0.0,10.04,7.17,0.0
20230331:0610,0.56,17.53,3.7,6.95,10.21,6.83,0.0
20230331:0710,8.19,56.91,12.0,16.32,10.16,6.83,0.0
20230331:0810,1.92,70.71,14.3,25.19,10.24,7.24,0.0
20230331:0910,24.41,127.82,26.6,33.03,10.5,8.07,0.0
20230331:1010,2.09,110.66,22.3,39.14,11.43,8.21,0.0
20230331:1110,25.4,158.6,32.7,42.7,12.53,8.69,0.0
20230331:1210,0.0,103.69,20.8,43.06,12.9,8.62,0.0
20230331:1310,19.94,144.83,29.8,40.14,12.25,9.17,0.0
20230331:1410,2.05,98.68,19.9,34.5,11.6,8.76,0.0
20230331:1510,4.87,84.94,17.3,26.97,11.16,9.1,0.0
20230331:1610,8.61,63.0,13.2,18.27,10.96,8.41,0.0
20230331:1710,0.49,23.02,4.7,8.97,10.63,8.07,0.0
20230331:1810,0.0,0.0,0.0,0.0,10.28,8.21,0.0
20230331:1910,0.0,0.0,0.0,0.0,10.09,8.55,0.0
20230331:2010,0.0,0.0,0.0,0.0,9.96,8.69,0.0
20230331:2110,0.0,0.0,0.0,0.0,9.61,8.62,0.0
20230331:2210,0.0,0.0,0.0,0.0,9.19,8.76,0.0
20230331:2310,0.0,0.0,0.0,0.0,9.01,8.55,0.0
20230401:0010,0.0,0.0,0.0,0.0,8.87,7.86,0.0
20230401:0110,0.0,0.0,0.0,0.0,8.68,7.03,0.0
20230401:0210,0.0,0.0,0.0,0.0,8.63,6.0,0.0
20230401:0310,0.0,0.0,0.0,0.0,8.52,5.45,0.0
20230401:0410,0.0,0.0,0.0,0.0,8.42,5.45,0.0
20230401:0510,0.0,0.0,0.0,0.0,8.23,5.38,0.0
20230401:0610,0.0,5.98,1.2,7.3,8.06,3.93,0.0
20230401:0710,0.0,34.4,6.9,16.67,8.3,4.14,0.0
20230401:0810,0.0,62.81,12.6,25.55,8.46,4.0,0.0
20230401:0910,1.0,89.45,18.0,33.41,8.79,4.14,0.0
20230401:1010,0.0,67.8,13.6,39.53,8.97,4.83,0.0
20230401:1110,0.0,84.74,17.0,43.09,9.4,4.83,0.0
20230401:1210,1.05,109.39,22.0,43.43,9.5,4.97,0.0
20230401:1310,0.0,65.8,13.2,40.48,9.86,4.62,0.0
20230401:1410,3.02,101.91,20.6,34.81,9.4,4.97,0.0
20230401:1510,23.84,107.63,22.7,27.25,9.47,4.97,0.0
20230401:1610,6.66,62.99,13.1,18.53,9.24,4.55,0.0
20230401:1710,7.1,31.96,7.7,9.22,8.77,4.41,0.0
20230401:1810,0.0,0.0,0.0,0.0,8.27,3.24,0.0
20230401:1910,0.0,0.0,0.0,0.0,7.95,3.72,0.0
20230401:2010,0.0,0.0,0.0,0.0,7.76,3.45,0.0
20230401:2110,0.0,0.0,0.0,0.0,7.8,3.45,0.0
20230401:2210,0.0,0.0,0.0,0.0,7.77,4.07,0.0
20230401:2310,0.0,0.0,0.0,0.0,7.66,4.28,0.0
20230402:0010,0.0,0.0,0.0,0.0,7.4,4.41,0.0
20230402:0110,0.0,0.0,0.0,0.0,7.09,4.28,0.0
20230402:0210,0.0,0.0,0.0,0.0,6.72,4.34,0.0
20230402:0310,0.0,0.0,0.0,0.0,6.35,3.86,0.0
20230402:0410,0.0,0.0,0.0,0.0,6.01,4.41,0.0
20230402:0510,0.0,0.0,0.0,0.0,5.62,5.1,0.0
20230402:0610,0.0,8.97,1.8,7.65,5.29,4.97,0.0
20230402:0710,0.0,37.39,7.5,17.03,5.18,4.83,0.0
20230402:0810,0.0,39.88,8.0,25.91,4.96,4.76,0.0
20230402:0910,0.0,49.85,10.0,33.78,4.97,4.76,0.0
20230402:1010,0.0,62.31,12.5,39.92,5.11,4.76,0.0
20230402:1110,0.0,105.68,21.2,43.48,5.3,4.62,0.0
20230402:1210,0.0,79.76,16.0,43.81,5.95,4.62,0.0
20230402:1310,0.0,90.23,18.1,40.83,6.79,4.41,0.0
20230402:1410,0.0,63.81,12.8,35.12,7.63,4.34,0.0
20230402:1510,0.0,59.32,11.9,27.52,8.21,4.34,0.0
20230402:1610,3.22,57.06,11.7,18.78,8.3,4.34,0.0
20230402:1710,8.39,34.24,8.6,9.47,8.12,4.07,0.0
20230402:1810,0.0,0.0,0.0,0.0,7.54,3.38,0.0
20230402:1910,0.0,0.0,0.0,0.0,6.35,3.59,0.0
20230402:2010,0.0,0.0,0.0,0.0,5.85,3.38,0.0
20230402:2110,0.0,0.0,0.0,0.0,5.51,3.24,0.0
20230402:2210,0.0,0.0,0.0,0.0,4.95,2.9,0.0
20230402:2310,0.0,0.0,0.0,0.0,4.31,2.69,0.0
20230403:0010,0.0,0.0,0.0,0.0,3.8,2.69,0.0
20230403:0110,0.0,0.0,0.0,0.0,3.18,2.76,0.0
20230403:0210,0.0,0.0,0.0,0.0,2.87,2.83,0.0
20230403:0310,0.0,0.0,0.0,0.0,2.7,2.76,0.0
20230403:0410,0.0,0.0,0.0,0.0,2.25,2.76,0.0
20230403:0510,0.0,0.0,0.0,0.0,2.06,2.76,0.0
20230403:0610,10.69,20.9,10.3,8.0,2.01,2.83,0.0
20230403:0710,142.1,59.16,27.1,17.38,3.23,2.97,0.0
20230403:0810,300.27,88.15,43.6,26.27,4.7,4.0,0.0
20230403:0910,437.84,111.47,57.3,34.16,6.15,4.34,0.0
20230403:1010,572.62,114.0,68.9,40.31,7.34,5.1,0.0
20230403:1110,603.64,133.65,73.1,43.88,8.08,5.03,0.0
20230403:1210,669.46,105.16,76.3,44.19,8.7,4.97,0.0
20230403:1310,626.14,96.37,72.0,41.17,9.14,4.9,0.0
20230403:1410,500.05,96.71,61.4,35.43,9.33,4.83,0.0
20230403:1510,324.19,93.65,46.1,27.8,9.24,4.83,0.0
20230403:1610,161.81,67.46,29.5,19.04,8.89,4.83,0.0
20230403:1710,27.55,29.12,12.8,9.72,8.15,4.14,0.0
20230403:1810,0.0,0.0,0.0,0.0,6.77,3.93,0.0
20230403:1910,0.0,0.0,0.0,0.0,5.66,3.93,0.0
20230403:2010,0.0,0.0,0.0,0.0,4.78,3.93,0.0
20230403:2110,0.0,0.0,0.0,0.0,4.02,4.0,0.0
20230403:2210,0.0,0.0,0.0,0.0,3.33,3.86,0.0
20230403:2310,0.0,0.0,0.0,0.0,2.64,3.59,0.0
20230404:0010,0.0,0.0,0.0,0.0,1.95,3.24,0.0
20230404:0110,0.0,0.0,0.0,0.0,1.3,2.97,0.0
20230404:0210,0.0,0.0,0.0,0.0,0.8,2.83,0.0
20230404:0310,0.0,0.0,0.0,0.0,0.35,2.69,0.0
20230404:0410,0.0,0.0,0.0,0.0,-0.21,2.48,0.0
20230404:0510,0.0,0.0,0.0,0.0,-0.85,2.41,0.0
20230404:0610,8.59,22.58,10.5,8.34,-0.98,2.28,0.0
20230404:0710,115.91,70.09,26.1,17.72,0.97,1.93,0.0
20230404:0810,292.04,90.95,43.9,26.63,3.16,2.48,0.0
20230404:0910,449.57,105.8,58.7,34.53,4.79,3.17,0.0
20230404:1010,555.53,119.9,68.8,40.69,5.9,3.38,0.0
20230404:1110,602.59,132.68,73.8,44.26,6.85,3.17,0.0
20230404:1210,615.35,129.42,74.6,44.56,7.74,3.1,0.0
20230404:1310,554.77,128.1,69.4,41.51,8.44,3.03,0.0
20230404:1410,452.46,116.54,59.8,35.73,8.86,2.9,0.0
20230404:1510,317.26,94.9,46.4,28.07,9.01,2.83,0.0
20230404:1610,154.12,69.77,29.7,19.3,8.83,2.76,0.0
20230404:1710,22.29,31.58,12.7,9.96,8.29,2.41,0.0
20230404:1810,0.0,0.0,0.0,0.0,6.92,2.14,0.0
20230404:1910,0.0,0.0,0.0,0.0,5.59,2.34,0.0
20230404:2010,0.0,0.0,0.0,0.0,4.37,2.28,0.0
20230404:2110,0.0,0.0,0.0,0.0,3.16,2.14,0.0
20230404:2210,0.0,0.0,0.0,0.0,1.86,2.0,0.0
20230404:2310,0.0,0.0,0.0,0.0,0.75,1.72,0.0
20230405:0010,0.0,0.0,0.0,0.0,0.74,1.31,0.0
20230405:0110,0.0,0.0,0.0,0.0,1.59,0.9,0.0
20230405:0210,0.0,0.0,0.0,0.0,0.95,0.55,0.0
20230405:0310,0.0,0.0,0.0,0.0,0.39,0.69,0.0
20230405:0410,0.0,0.0,0.0,0.0,-0.17,0.9,0.0
20230405:0510,0.0,0.0,0.0,0.0,-0.57,0.97,0.0
20230405:0610,6.52,24.81,10.6,8.69,-0.76,0.9,0.0
20230405:0710,131.89,61.94,27.7,18.07,1.44,0.21,0.0
20230405:0810,284.94,92.05,44.1,26.99,5.11,0.07,0.0
20230405:0910,432.78,110.26,58.4,34.9,7.39,0.62,0.0
20230405:1010,550.53,119.68,69.2,41.08,8.47,1.38,0.0
20230405:1110,596.55,131.42,74.0,44.65,9.17,1.17,0.0
20230405:1210,590.32,137.61,74.0,44.93,9.78,0.62,0.0
20230405:1310,473.62,164.0,66.6,41.85,10.34,0.21,0.0
20230405:1410,296.97,174.94,53.2,36.03,10.66,0.07,0.0
20230405:1510,227.4,129.47,42.5,28.35,10.76,0.28,0.0
20230405:1610,66.84,90.87,23.8,19.55,10.6,0.41,0.0
20230405:1710,11.24,36.93,11.0,10.21,10.25,0.34,0.0
20230405:1810,0.0,0.0,0.0,0.0,9.33,0.69,0.0
20230405:1910,0.0,0.0,0.0,0.0,6.54,1.52,0.0
20230405:2010,0.0,0.0,0.0,0.0,4.65,2.14,0.0
20230405:2110,0.0,0.0,0.0,0.0,3.46,2.28,0.0
20230405:2210,0.0,0.0,0.0,0.0,2.94,2.41,0.0
20230405:2310,0.0,0.0,0.0,0.0,2.79,2.48,0.0
20230406:0010,0.0,0.0,0.0,0.0,2.77,2.55,0.0
20230406:0110,0.0,0.0,0.0,0.0,2.67,2.62,0.0
20230406:0210,0.0,0.0,0.0,0.0,2.88,2.48,0.0
20230406:0310,0.0,0.0,0.0,0.0,3.14,2.48,0.0
20230406:0410,0.0,0.0,0.0,0.0,3.59,2.41,0.0
20230406:0510,0.0,0.0,0.0,0.0,4.05,2.41,0.0
20230406:0610,0.0,15.95,3.2,9.03,4.49,2.34,0.0
20230406:0710,1.99,55.27,11.3,18.41,5.54,2.48,0.0
20230406:0810,0.84,72.46,14.6,27.34,6.12,2.48,0.0
20230406:0910,0.92,94.41,19.0,35.27,6.96,3.03,0.0
20230406:1010,1.92,116.1,23.4,41.46,7.68,3.52,0.0
20230406:1110,0.0,92.72,18.6,45.04,7.92,4.48,0.0
20230406:1210,0.0,72.28,14.5,45.3,8.19,4.69,0.0
20230406:1310,0.0,96.71,19.4,42.19,8.38,4.83,0.0
20230406:1410,0.0,49.85,10.0,36.33,8.4,4.83,0.0
20230406:1510,0.86,77.45,15.6,28.62,8.72,4.69,0.0
20230406:1610,11.93,74.48,16.0,19.8,9.79,4.62,0.0
20230406:1710,2.7,35.37,8.1,10.45,10.17,3.79,0.0
20230406:1810,0.0,0.0,0.0,0.0,9.41,3.38,0.0
20230406:1910,0.0,0.0,0.0,0.0,8.75,3.66,0.0
20230406:2010,0.0,0.0,0.0,0.0,8.22,3.45,0.0
20230406:2110,0.0,0.0,0.0,0.0,7.87,3.31,0.0
20230406:2210,0.0,0.0,0.0,0.0,7.71,2.9,0.0
20230406:2310,0.0,0.0,0.0,0.0,7.07,2.76,0.0
20230407:0010,0.0,0.0,0.0,0.0,6.59,2.69,0.0
20230407:0110,0.0,0.0,0.0,0.0,6.16,2.48,0.0
20230407:0210,0.0,0.0,0.0,0.0,5.69,2.28,0.0
20230407:0310,0.0,0.0,0.0,0.0,5.12,2.21,0.0
20230407:0410,0.0,0.0,0.0,0.0,4.63,2.07,0.0
20230407:0510,0.0,0.0,0.0,0.0,4.13,2.07,0.0
20230407:0610,1.17,31.77,8.1,9.36,4.35,1.72,0.0
20230407:0710,16.68,74.86,16.7,18.76,6.42,1.86,0.0
20230407:0810,0.0,63.31,12.7,27.69,7.73,2.41,0.0
20230407:0910,0.0,78.76,15.8,35.63,9.15,2.76,0.0
20230407:1010,43.49,173.29,36.6,41.84,10.28,3.1,0.0
20230407:1110,0.0,65.8,13.2,45.42,11.2,3.45,0.0
20230407:1210,15.43,157.94,32.4,45.67,11.19,3.72,0.0
20230407:1310,0.0,71.78,14.4,42.52,11.54,4.14,0.0
20230407:1410,0.0,90.23,18.1,36.63,11.16,4.62,0.0
20230407:1510,24.29,116.34,24.8,28.89,10.98,4.55,0.0
20230407:1610,6.78,70.01,14.7,20.05,10.49,4.21,0.0
20230407:1710,0.85,31.02,6.6,10.7,9.65,3.86,0.0
20230407:1810,0.0,0.0,0.0,0.0,8.89,3.31,0.0
20230407:1910,0.0,0.0,0.0,0.0,7.75,2.34,0.0
20230407:2010,0.0,0.0,0.0,0.0,7.25,1.93,0.0
20230407:2110,0.0,0.0,0.0,0.0,6.58,1.72,0.0
20230407:2210,0.0,0.0,0.0,0.0,6.16,1.59,0.0
20230407:2310,0.0,0.0,0.0,0.0,5.72,1.59,0.0
20230408:0010,0.0,0.0,0.0,0.0,5.2,1.66,0.0
20230408:0110,0.0,0.0,0.0,0.0,4.95,1.52,0.0
20230408:0210,0.0,0.0,0.0,0.0,5.1,1.38,0.0
20230408:0310,0.0,0.0,0.0,0.0,5.42,1.17,0.0
20230408:0410,0.0,0.0,0.0,0.0,5.56,1.17,0.0
20230408:0510,0.0,0.0,0.0,0.0,5.59,1.17,0.0
20230408:0610,0.0,21.93,4.4,9.7,5.68,1.17,0.0
20230408:0710,1.86,57.23,11.7,19.1,6.96,1.79,0.0
20230408:0810,12.88,102.22,21.4,28.04,8.01,2.0,0.0
20230408:0910,0.0,66.8,13.4,36.0,8.98,1.66,0.0
20230408:1010,24.23,158.26,32.9,42.22,9.78,1.38,0.0
20230408:1110,0.0,55.83,11.2,45.8,10.5,1.45,0.0
20230408:1210,0.0,73.28,14.7,46.03,11.3,1.79,0.0
20230408:1310,45.85,177.55,37.6,42.85,11.65,1.86,0.0
20230408:1410,98.68,177.37,40.3,36.93,12.04,1.79,0.0
20230408:1510,0.0,71.78,14.4,29.16,12.21,1.59,0.0
20230408:1610,11.13,75.73,16.3,20.3,12.33,1.38,0.0
20230408:1710,14.4,30.25,13.9,10.94,12.23,0.97,0.0
20230408:1810,0.0,0.0,0.0,0.0,11.49,1.38,0.0
20230408:1910,0.0,0.0,0.0,0.0,9.86,1.86,0.0
20230408:2010,0.0,0.0,0.0,0.0,8.68,1.79,0.0
20230408:2110,0.0,0.0,0.0,0.0,7.97,1.66,0.0
20230408:2210,0.0,0.0,0.0,0.0,7.63,1.59,0.0
20230408:2310,0.0,0.0,0.0,0.0,7.18,1.79,0.0
20230409:0010,0.0,0.0,0.0,0.0,6.76,2.0,0.0
20230409:0110,0.0,0.0,0.0,0.0,6.18,2.0,0.0
20230409:0210,0.0,0.0,0.0,0.0,5.63,1.86,0.0
20230409:0310,0.0,0.0,0.0,0.0,5.43,1.72,0.0
20230409:0410,0.0,0.0,0.0,0.0,5.17,1.79,0.0
20230409:0510,0.0,0.0,0.0,0.0,5.29,1.72,0.0
20230409:0610,1.69,28.47,12.1,10.03,5.57,1.52,0.0
20230409:0710,93.52,74.72,27.0,19.43,6.55,1.24,0.0
20230409:0810,268.01,89.96,45.2,28.39,8.68,1.31,0.0
20230409:0910,410.54,107.22,59.2,36.36,10.7,1.45,0.0
20230409:1010,386.94,178.01,63.4,42.59,12.1,1.66,0.0
20230409:1110,272.1,229.86,60.2,46.18,13.4,2.14,0.0
20230409:1210,212.29,232.91,56.5,46.4,14.27,1.93,0.0
20230409:1310,117.16,206.89,46.6,43.19,14.11,1.79,0.0
20230409:1410,29.12,147.89,31.2,37.22,14.24,1.86,0.0
20230409:1510,92.27,140.92,34.3,29.42,14.11,2.07,0.0
20230409:1610,75.88,88.4,26.1,20.55,14.04,2.0,0.0
20230409:1710,13.32,29.08,14.7,11.18,13.7,1.72,0.0
20230409:1810,0.0,1.07,0.3,1.75,12.51,2.34,0.0
20230409:1910,0.0,0.0,0.0,0.0,12.05,2.0,0.0
20230409:2010,0.0,0.0,0.0,0.0,10.72,2.28,0.0
20230409:2110,0.0,0.0,0.0,0.0,9.89,2.28,0.0
20230409:2210,0.0,0.0,0.0,0.0,9.33,2.41,0.0
20230409:2310,0.0,0.0,0.0,0.0,9.02,2.83,0.0
20230410:0010,0.0,0.0,0.0,0.0,8.82,3.31,0.0
20230410:0110,0.0,0.0,0.0,0.0,8.73,3.59,0.0
20230410:0210,0.0,0.0,0.0,0.0,8.27,3.66,0.0
20230410:0310,0.0,0.0,0.0,0.0,7.97,3.66,0.0
20230410:0410,0.0,0.0,0.0,0.0,7.55,3.59,0.0
20230410:0510,0.0,0.0,0.0,0.0,7.47,3.86,0.0
20230410:0610,0.0,10.47,2.1,10.37,7.74,3.93,0.0
20230410:0710,0.0,36.89,7.4,19.77,8.83,4.07,0.0
20230410:0810,0.0,66.8,13.4,28.74,10.34,4.21,0.0
20230410:0910,9.47,123.66,25.4,36.72,12.29,5.1,0.0
20230410:1010,136.86,208.78,48.3,42.96,13.88,5.59,0.0
20230410:1110,42.6,186.41,39.3,46.56,15.32,6.21,0.0
20230410:1210,9.27,150.05,30.6,46.76,15.8,6.34,0.0
20230410:1310,0.0,81.75,16.4,43.51,15.76,5.93,0.0
20230410:1410,0.0,77.27,15.5,37.52,15.61,6.21,0.0
20230410:1510,1.57,82.09,16.6,29.69,14.44,6.28,0.0
20230410:1610,0.0,37.39,7.5,20.8,12.77,6.07,0.0
20230410:1710,0.0,11.47,2.3,11.42,11.76,5.79,0.0
20230410:1810,0.0,0.36,0.1,2.0,11.35,5.66,0.0
20230410:1910,0.0,0.0,0.0,0.0,10.8,4.55,0.0
20230410:2010,0.0,0.0,0.0,0.0,10.39,4.83,0.0
20230410:2110,0.0,0.0,0.0,0.0,9.78,5.24,0.0
20230410:2210,0.0,0.0,0.0,0.0,9.26,5.52,0.0
20230410:2310,0.0,0.0,0.0,0.0,8.84,5.72,0.0
20230411:0010,0.0,0.0,0.0,0.0,8.37,5.52,0.0
20230411:0110,0.0,0.0,0.0,0.0,7.86,5.45,0.0
20230411:0210,0.0,0.0,0.0,0.0,7.21,5.38,0.0
20230411:0310,0.0,0.0,0.0,0.0,6.73,5.17,0.0
20230411:0410,0.0,0.0,0.0,0.0,6.38,4.9,0.0
20230411:0510,0.0,0.0,0.0,0.0,5.91,4.62,0.0
20230411:0610,0.0,18.87,5.3,10.69,6.01,4.41,0.0
20230411:0710,84.09,79.29,27.5,20.1,7.73,4.83,0.0
20230411:0810,230.61,107.61,44.6,29.08,9.03,6.41,0.0
20230411:0910,254.28,171.08,52.7,37.07,10.03,5.93,0.0
20230411:1010,110.84,207.08,46.7,43.33,10.75,5.79,0.0
20230411:1110,57.59,198.15,42.3,46.93,11.63,5.59,0.0
20230411:1210,279.1,231.61,61.9,47.12,12.21,5.66,0.0
20230411:1310,0.0,104.19,20.9,43.84,12.44,5.66,0.0
20230411:1410,85.39,177.26,40.1,37.81,12.62,5.52,0.0
20230411:1510,65.33,139.13,32.4,29.95,12.64,5.17,0.0
20230411:1610,0.0,29.41,5.9,21.05,12.16,4.9,0.0
20230411:1710,0.56,35.89,7.8,11.66,11.35,4.41,0.0
20230411:1810,0.0,0.71,0.2,2.24,10.27,3.93,0.0
20230411:1910,0.0,0.0,0.0,0.0,9.29,3.79,0.0
20230411:2010,0.0,0.0,0.0,0.0,8.93,4.14,0.0
20230411:2110,0.0,0.0,0.0,0.0,8.69,4.76,0.0
20230411:2210,0.0,0.0,0.0,0.0,8.35,5.31,0.0
20230411:2310,0.0,0.0,0.0,0.0,8.3,5.79,0.0
20230412:0010,0.0,0.0,0.0,0.0,8.33,6.07,0.0
20230412:0110,0.0,0.0,0.0,0.0,8.42,6.28,0.0
20230412:0210,0.0,0.0,0.0,0.0,8.58,6.41,0.0
20230412:0310,0.0,0.0,0.0,0.0,8.72,6.34,0.0
20230412:0410,0.0,0.0,0.0,0.0,8.83,5.93,0.0
20230412:0510,0.0,0.0,0.0,0.0,8.78,5.24,0.0
20230412:0610,0.0,13.53,3.8,11.02,8.67,4.0,0.0
20230412:0710,16.81,81.27,18.5,20.43,8.64,3.59,0.0
20230412:0810,214.79,111.79,44.0,29.41,8.53,3.93,0.0
20230412:0910,30.03,150.2,31.9,37.43,8.63,3.72,0.0
20230412:1010,36.15,174.25,36.8,43.7,9.48,4.41,0.0
20230412:1110,0.0,111.17,22.3,47.31,9.75,4.9,0.0
20230412:1210,0.0,107.18,21.5,47.47,9.4,5.03,0.0
20230412:1310,13.27,151.78,31.2,44.16,9.54,5.45,0.0
20230412:1410,0.0,56.83,11.4,38.1,10.15,5.52,0.0
20230412:1510,251.28,102.64,46.7,30.21,10.57,6.34,0.0
20230412:1610,134.79,61.26,32.7,21.29,8.86,5.79,0.0
20230412:1710,0.0,10.47,2.1,11.9,8.86,4.9,0.0
20230412:1810,0.0,2.85,0.8,2.48,8.62,5.52,0.0
20230412:1910,0.0,0.0,0.0,0.0,7.8,5.31,0.0
20230412:2010,0.0,0.0,0.0,0.0,7.66,6.55,0.0
20230412:2110,0.0,0.0,0.0,0.0,7.54,7.66,0.0
20230412:2210,0.0,0.0,0.0,0.0,7.14,8.48,0.0
20230412:2310,0.0,0.0,0.0,0.0,6.34,8.69,0.0
20230413:0010,0.0,0.0,0.0,0.0,6.33,8.69,0.0
20230413:0110,0.0,0.0,0.0,0.0,6.51,7.72,0.0
20230413:0210,0.0,0.0,0.0,0.0,6.35,6.69,0.0
20230413:0310,0.0,0.0,0.0,0.0,6.03,5.66,0.0
20230413:0410,0.0,0.0,0.0,0.0,5.73,5.31,0.0
20230413:0510,0.0,0.36,0.1,1.94,5.92,5.38,0.0
20230413:0610,0.0,28.84,8.1,11.34,6.21,5.31,0.0
20230413:0710,72.38,84.45,27.6,20.75,7.13,5.1,0.0
20230413:0810,14.51,112.24,23.7,29.75,8.2,6.48,0.0
20230413:0910,93.6,179.69,41.5,37.78,9.12,6.0,0.0
20230413:1010,4.35,132.19,26.8,44.07,10.23,6.07,0.0
20230413:1110,126.51,226.89,51.4,47.68,10.98,6.14,0.0
20230413:1210,346.87,219.1,66.9,47.83,11.81,6.07,0.0
20230413:1310,357.65,191.29,64.9,44.49,12.38,5.79,0.0
20230413:1410,169.44,188.38,48.6,38.38,12.52,5.38,0.0
20230413:1510,0.0,21.44,4.3,30.47,11.46,5.17,0.0
20230413:1610,2.74,66.91,13.8,21.53,10.67,4.69,0.0
20230413:1710,4.51,27.44,16.7,12.14,9.88,3.52,0.0
20230413:1810,0.0,3.56,1.0,2.72,8.91,2.69,0.0
20230413:1910,0.0,0.0,0.0,0.0,7.72,2.62,0.0
20230413:2010,0.0,0.0,0.0,0.0,6.67,2.69,0.0
20230413:2110,0.0,0.0,0.0,0.0,5.69,2.97,0.0
20230413:2210,0.0,0.0,0.0,0.0,4.99,2.83,0.0
20230413:2310,0.0,0.0,0.0,0.0,4.34,2.55,0.0
20230414:0010,0.0,0.0,0.0,0.0,3.79,2.55,0.0
20230414:0110,0.0,0.0,0.0,0.0,3.48,2.69,0.0
20230414:0210,0.0,0.0,0.0,0.0,3.26,2.69,0.0
20230414:0310,0.0,0.0,0.0,0.0,2.97,2.62,0.0
20230414:0410,0.0,0.0,0.0,0.0,2.74,2.55,0.0
20230414:0510,0.0,0.71,0.2,2.27,2.56,2.55,0.0
20230414:0610,0.0,29.9,8.4,11.66,3.36,2.41,0.0
20230414:0710,111.11,64.0,31.8,21.08,5.48,2.69,0.0
20230414:0810,259.52,89.6,48.2,30.08,8.02,3.17,0.0
20230414:0910,351.6,131.44,59.7,38.12,10.0,4.0,0.0
20230414:1010,92.65,205.22,45.9,44.43,11.4,4.62,0.0
20230414:1110,143.37,230.69,53.3,48.04,12.21,4.76,0.0
20230414:1210,208.64,237.0,58.7,48.18,12.77,4.83,0.0
20230414:1310,19.79,162.83,33.8,44.81,12.97,4.69,0.0
20230414:1410,67.5,175.09,39.1,38.67,13.15,4.48,0.0
20230414:1510,72.08,142.78,34.3,30.73,12.96,4.21,0.0
20230414:1610,69.87,90.75,28.2,21.77,12.84,3.24,0.0
20230414:1710,0.15,39.72,8.8,12.37,12.59,2.41,0.0
20230414:1810,0.0,2.85,0.8,2.96,11.34,1.93,0.0
20230414:1910,0.0,0.0,0.0,0.0,10.06,1.45,0.0
20230414:2010,0.0,0.0,0.0,0.0,8.94,1.93,0.0
20230414:2110,0.0,0.0,0.0,0.0,8.33,1.86,0.0
20230414:2210,0.0,0.0,0.0,0.0,7.86,1.86,0.0
20230414:2310,0.0,0.0,0.0,0.0,6.96,2.07,0.0
20230415:0010,0.0,0.0,0.0,0.0,6.11,2.0,0.0
20230415:0110,0.0,0.0,0.0,0.0,5.72,1.79,0.0
20230415:0210,0.0,0.0,0.0,0.0,5.32,1.66,0.0
20230415:0310,0.0,0.0,0.0,0.0,4.86,1.52,0.0
20230415:0410,0.0,0.0,0.0,0.0,4.48,1.24,0.0
20230415:0510,0.0,0.71,0.2,2.59,4.26,1.17,0.0
20230415:0610,0.0,23.14,6.5,11.98,5.05,1.17,0.0
