Latitude (decimal degrees):	50.847
Longitude (decimal degrees):	4.352
Elevation (m):	34
Radiation database:	PVGIS-SARAH3


Slope: 90 deg. 
Azimuth: -179 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20230611:0210,0.0,0.0,0.0,0.0,19.0,3.1,0.0
20230611:0310,0.0,0.0,0.0,0.0,18.39,2.97,0.0
20230611:0410,102.07,31.54,4.0,4.54,17.83,2.76,0.0
20230611:0510,164.49,67.99,17.1,13.03,18.21,2.55,0.0
20230611:0610,102.79,61.92,32.2,22.15,19.95,2.41,0.0
20230611:0710,0.0,42.36,11.9,31.58,22.43,2.55,0.0
20230611:0810,0.0,46.64,13.1,40.95,24.34,2.48,0.0
20230611:0910,0.0,48.06,13.5,49.74,26.05,2.48,0.0
20230611:1010,0.0,51.26,14.4,57.09,27.27,3.1,0.0
20230611:1110,0.0,120.69,33.9,61.59,27.56,3.31,0.0
20230611:1210,0.0,103.95,29.2,61.67,27.79,3.1,0.0
20230611:1310,0.0,73.69,20.7,57.32,28.36,3.1,0.0
20230611:1410,0.0,57.32,16.1,50.05,28.66,3.03,0.0
20230611:1510,0.0,53.04,14.9,41.29,28.48,2.9,0.0
20230611:1610,0.0,82.59,23.2,31.93,28.44,2.97,0.0
20230611:1710,88.23,51.91,34.0,22.5,27.95,2.69,0.0
20230611:1810,157.12,63.11,17.9,13.36,26.88,1.93,0.0
20230611:1910,95.27,32.68,4.3,4.84,25.95,2.07,0.0
20230611:2010,0.0,0.0,0.0,0.0,24.15,2.07,0.0
20230611:2110,0.0,0.0,0.0,0.0,22.57,2.41,0.0
20230611:2210,0.0,0.0,0.0,0.0,22.01,2.83,0.0
20230611:2310,0.0,0.0,0.0,0.0,21.3,3.03,0.0
20230612:0010,0.0,0.0,0.0,0.0,20.45,3.03,0.0
20230612:0110,0.0,0.0,0.0,0.0,19.75,3.03,0.0
20230612:0210,0.0,0.0,0.0,0.0,18.87,2.97,0.0
20230612:0310,0.0,0.0,0.0,0.0,18.04,2.83,0.0
20230612:0410,6.78,12.08,2.3,4.57,17.34,2.62,0.0
20230612:0510,139.18,70.4,16.3,13.05,17.38,2.34,0.0
20230612:0610,100.24,65.63,32.1,22.17,18.98,2.07,0.0
20230612:0710,0.0,42.72,12.0,31.6,21.4,1.86,0.0
20230612:0810,0.0,46.64,13.1,40.97,23.62,2.28,0.0
20230612:0910,0.0,0.0,0.0,0.0,25.51,2.83,0.0
20230612:1010,0.0,54.47,15.3,57.13,26.9,3.38,0.0
20230612:1110,0.0,53.4,15.0,61.64,27.74,3.1,0.0
20230612:1210,0.0,51.62,14.5,61.75,28.33,2.76,0.0
20230612:1310,0.0,54.47,15.3,57.4,28.82,2.48,0.0
20230612:1410,0.0,64.44,18.1,50.13,28.98,2.28,0.0
20230612:1510,0.0,48.77,13.7,41.37,29.08,2.07,0.0
20230612:1610,0.0,42.72,12.0,32.01,28.86,2.14,0.0
20230612:1710,83.79,55.96,33.5,22.58,28.41,2.14,0.0
20230612:1810,145.15,64.5,17.5,13.44,27.07,2.48,0.0
20230612:1910,5.86,11.39,2.2,4.92,25.52,3.03,0.0
20230612:2010,0.0,0.0,0.0,0.0,24.03,3.52,0.0
20230612:2110,0.0,0.0,0.0,0.0,22.94,3.45,0.0
20230612:2210,0.0,0.0,0.0,0.0,21.94,3.24,0.0
20230612:2310,0.0,0.0,0.0,0.0,21.1,3.03,0.0
20230613:0010,0.0,0.0,0.0,0.0,20.22,3.03,0.0
20230613:0110,0.0,0.0,0.0,0.0,19.58,2.97,0.0
20230613:0210,0.0,0.0,0.0,0.0,18.71,2.83,0.0
20230613:0310,0.0,0.0,0.0,0.0,17.86,2.69,0.0
20230613:0410,13.52,14.4,2.6,4.59,17.02,2.62,0.0
20230613:0510,128.24,71.5,16.0,13.06,17.11,2.48,0.0
20230613:0610,99.04,68.14,32.1,22.18,18.48,2.55,0.0
20230613:0710,0.0,42.72,12.0,31.61,20.59,2.48,0.0
20230613:0810,0.0,47.35,13.3,40.98,22.3,2.9,0.0
20230613:0910,0.0,50.55,14.2,49.79,23.93,3.1,0.0
20230613:1010,0.0,54.11,15.2,57.17,25.42,3.38,0.0
20230613:1110,0.0,51.26,14.4,61.69,26.44,3.72,0.0
20230613:1210,0.0,51.26,14.4,61.81,27.06,3.79,0.0
20230613:1310,0.0,50.55,14.2,57.48,27.4,3.79,0.0
20230613:1410,0.0,54.47,15.3,50.2,27.53,3.72,0.0
20230613:1510,0.0,47.7,13.4,41.45,27.47,3.79,0.0
20230613:1610,0.0,42.01,11.8,32.09,27.25,3.79,0.0
20230613:1710,87.76,53.56,34.3,22.65,26.76,3.59,0.0
20230613:1810,156.71,65.51,18.3,13.51,25.8,2.9,0.0
20230613:1910,28.84,20.01,3.3,5.0,24.11,2.62,0.0
20230613:2010,0.0,0.0,0.0,0.0,22.41,2.76,0.0
20230613:2110,0.0,0.0,0.0,0.0,21.1,2.76,0.0
20230613:2210,0.0,0.0,0.0,0.0,20.03,2.76,0.0
20230613:2310,0.0,0.0,0.0,0.0,19.14,2.69,0.0
20230614:0010,0.0,0.0,0.0,0.0,18.3,2.69,0.0
20230614:0110,0.0,0.0,0.0,0.0,17.62,2.76,0.0
20230614:0210,0.0,0.0,0.0,0.0,17.3,2.76,0.0
20230614:0310,0.0,0.0,0.0,0.0,16.65,2.83,0.0
20230614:0410,101.23,32.66,4.1,4.6,16.08,2.76,0.0
20230614:0510,163.89,69.8,17.2,13.07,16.38,2.62,0.0
20230614:0610,104.38,65.45,32.6,22.19,17.99,2.55,0.0
20230614:0710,0.0,43.08,12.1,31.61,19.85,2.9,0.0
20230614:0810,0.0,47.35,13.3,40.99,21.63,3.1,0.0
20230614:0910,0.0,50.55,14.2,49.8,23.26,3.66,0.0
20230614:1010,0.0,54.11,15.2,57.19,24.39,4.28,0.0
20230614:1110,0.0,53.4,15.0,61.74,25.02,4.07,0.0
20230614:1210,0.0,53.4,15.0,61.87,25.45,3.86,0.0
20230614:1310,0.0,52.33,14.7,57.55,25.78,3.86,0.0
20230614:1410,0.0,47.35,13.3,50.27,25.91,4.0,0.0
20230614:1510,0.0,44.86,12.6,41.52,25.83,4.07,0.0
20230614:1610,0.0,35.6,10.0,32.16,25.51,4.07,0.0
20230614:1710,92.72,50.49,35.3,22.72,24.96,3.86,0.0
20230614:1810,159.95,64.96,18.5,13.58,24.14,3.17,0.0
20230614:1910,56.86,26.81,3.9,5.07,22.71,2.62,0.0
20230614:2010,0.0,0.0,0.0,0.0,21.1,2.76,0.0
20230614:2110,0.0,0.0,0.0,0.0,19.92,2.97,0.0
20230614:2210,0.0,0.0,0.0,0.0,19.11,3.31,0.0
20230614:2310,0.0,0.0,0.0,0.0,18.39,3.24,0.0
20230615:0010,0.0,0.0,0.0,0.0,17.54,2.9,0.0
20230615:0110,0.0,0.0,0.0,0.0,16.65,2.62,0.0
20230615:0210,0.0,0.0,0.0,0.0,15.86,2.62,0.0
20230615:0310,0.0,0.0,0.0,0.0,15.18,2.55,0.0
20230615:0410,134.92,39.19,4.6,4.61,14.62,2.41,0.0
20230615:0510,186.85,69.01,18.1,13.08,15.14,2.21,0.0
20230615:0610,116.39,58.5,33.8,22.19,17.02,2.34,0.0
20230615:0710,0.0,39.87,11.2,31.62,19.14,2.21,0.0
20230615:0810,0.0,43.79,12.3,40.99,21.1,2.28,0.0
20230615:0910,0.0,49.13,13.8,49.81,22.59,2.76,0.0
20230615:1010,0.0,50.91,14.3,57.21,23.7,3.03,0.0
20230615:1110,0.0,53.4,15.0,61.77,24.61,3.03,0.0
20230615:1210,0.0,80.46,22.6,61.93,25.04,2.83,0.0
20230615:1310,0.0,111.43,31.3,57.61,25.49,2.62,0.0
20230615:1410,0.0,92.56,26.0,50.34,25.66,2.48,0.0
20230615:1510,0.0,45.21,12.7,41.58,25.79,2.48,0.0
20230615:1610,0.0,46.64,13.1,32.22,25.64,2.48,0.0
20230615:1710,61.36,75.69,30.9,22.79,25.5,2.34,0.0
20230615:1810,24.48,54.29,11.3,13.65,24.62,2.0,0.0
20230615:1910,0.0,8.47,1.7,5.13,23.01,3.1,0.0
20230615:2010,0.0,0.0,0.0,0.0,21.51,3.52,0.0
20230615:2110,0.0,0.0,0.0,0.0,20.45,3.31,0.0
20230615:2210,0.0,0.0,0.0,0.0,19.33,2.83,0.0
20230615:2310,0.0,0.0,0.0,0.0,18.26,2.55,0.0
20230616:0010,0.0,0.0,0.0,0.0,17.52,2.28,0.0
20230616:0110,0.0,0.0,0.0,0.0,16.6,2.14,0.0
20230616:0210,0.0,0.0,0.0,0.0,15.71,1.93,0.0
20230616:0310,0.0,0.0,0.0,0.0,14.89,1.66,0.0
20230616:0410,0.0,8.97,1.8,4.62,14.34,1.38,0.0
20230616:0510,46.84,60.03,12.2,13.08,15.31,0.97,0.0
20230616:0610,88.06,76.12,30.8,22.19,17.71,0.9,0.0
20230616:0710,0.0,49.13,13.8,31.61,19.24,0.97,0.0
20230616:0810,0.0,50.55,14.2,40.99,21.13,0.83,0.0
20230616:0910,0.0,52.33,14.7,49.81,22.87,1.03,0.0
20230616:1010,0.0,59.81,16.8,57.22,24.06,1.17,0.0
20230616:1110,0.0,124.96,35.1,61.8,24.6,0.97,0.0
20230616:1210,0.0,131.72,37.0,61.97,25.18,0.83,0.0
20230616:1310,0.0,147.03,41.3,57.66,25.41,0.97,0.0
20230616:1410,0.0,112.14,31.5,50.4,25.53,1.17,0.0
20230616:1510,0.0,112.85,31.7,41.64,25.59,1.31,0.0
20230616:1610,0.0,78.32,22.0,32.29,25.6,1.52,0.0
20230616:1710,42.71,86.88,28.0,22.85,25.46,1.72,0.0
20230616:1810,81.17,68.48,15.3,13.71,24.94,1.66,0.0
20230616:1910,22.18,18.62,3.2,5.19,23.31,2.69,0.0
20230616:2010,0.0,0.0,0.0,0.0,21.48,2.97,0.0
20230616:2110,0.0,0.0,0.0,0.0,20.19,2.9,0.0
20230616:2210,0.0,0.0,0.0,0.0,19.16,2.76,0.0
20230616:2310,0.0,0.0,0.0,0.0,18.27,2.69,0.0
20230617:0010,0.0,0.0,0.0,0.0,17.44,2.62,0.0
20230617:0110,0.0,0.0,0.0,0.0,16.68,2.41,0.0
20230617:0210,0.0,0.0,0.0,0.0,15.89,2.21,0.0
20230617:0310,0.0,0.0,0.0,0.0,15.15,1.93,0.0
20230617:0410,0.0,8.97,1.8,4.62,14.38,1.66,0.0
20230617:0510,17.82,47.7,9.7,13.07,15.22,1.24,0.0
20230617:0610,78.53,80.53,29.6,22.18,17.72,1.1,0.0
20230617:0710,0.0,69.42,19.5,31.6,19.54,1.38,0.0
20230617:0810,0.0,71.56,20.1,40.98,21.47,1.31,0.0
20230617:0910,0.0,113.21,31.8,49.81,23.22,1.17,0.0
20230617:1010,0.0,113.92,32.0,57.23,24.89,1.17,0.0
20230617:1110,0.0,113.92,32.0,61.83,25.98,1.38,0.0
20230617:1210,0.0,152.37,42.8,62.01,26.73,1.79,0.0
20230617:1310,0.0,140.27,39.4,57.71,27.05,2.07,0.0
20230617:1410,0.0,131.01,36.8,50.45,27.05,2.83,0.0
20230617:1510,0.0,111.43,31.3,41.7,26.34,3.17,0.0
20230617:1610,0.0,79.39,22.3,32.34,26.06,2.97,0.0
20230617:1710,0.0,32.4,6.5,22.91,25.91,2.48,0.0
20230617:1810,0.0,21.93,4.4,13.77,25.38,1.66,0.0
20230617:1910,0.0,5.48,1.1,5.25,23.2,1.66,0.0
20230617:2010,0.0,0.0,0.0,0.0,22.13,2.07,0.0
20230617:2110,0.0,0.0,0.0,0.0,20.92,2.28,0.0
20230617:2210,0.0,0.0,0.0,0.0,20.06,2.41,0.0
20230617:2310,0.0,0.0,0.0,0.0,19.69,2.55,0.0
20230618:0010,0.0,0.0,0.0,0.0,19.52,2.69,0.0
20230618:0110,0.0,0.0,0.0,0.0,19.21,2.62,0.0
20230618:0210,0.0,0.0,0.0,0.0,18.69,2.41,0.0
20230618:0310,0.0,0.0,0.0,0.0,18.39,2.14,0.0
20230618:0410,0.0,1.99,0.4,4.61,18.09,2.07,0.0
20230618:0510,0.0,7.98,1.6,13.06,18.37,2.07,0.0
20230618:0610,0.0,13.96,2.8,22.16,19.8,1.86,0.0
20230618:0710,0.0,37.39,7.5,31.59,18.7,2.0,0.0
20230618:0810,0.0,43.08,12.1,40.97,19.1,2.07,0.0
20230618:0910,0.0,47.35,13.3,49.8,20.18,2.41,0.0
20230618:1010,0.0,92.56,26.0,57.23,21.13,2.76,0.0
20230618:1110,0.0,70.84,19.9,61.84,21.76,2.97,0.0
20230618:1210,0.0,140.98,39.6,62.05,22.15,3.03,0.0
20230618:1310,0.0,99.33,27.9,57.76,22.08,2.97,0.0
20230618:1410,0.0,39.52,11.1,50.5,23.11,3.24,0.0
20230618:1510,0.0,67.64,19.0,41.75,23.55,3.24,0.0
20230618:1610,0.0,72.27,20.3,32.39,24.77,3.38,0.0
20230618:1710,25.8,89.11,24.2,22.96,24.73,2.97,0.0
20230618:1810,4.02,38.79,7.9,13.82,24.07,2.76,0.0
20230618:1910,0.0,4.49,0.9,5.29,22.57,2.83,0.0
20230618:2010,0.0,0.0,0.0,0.0,21.58,3.52,0.0
20230618:2110,0.0,0.0,0.0,0.0,21.26,3.66,0.0
20230618:2210,0.0,0.0,0.0,0.0,20.56,3.72,0.0
20230618:2310,0.0,0.0,0.0,0.0,20.27,4.07,0.0
20230619:0010,0.0,0.0,0.0,0.0,19.89,4.9,0.0
20230619:0110,0.0,0.0,0.0,0.0,19.09,5.52,0.0
20230619:0210,0.0,0.0,0.0,0.0,17.76,5.31,0.0
20230619:0310,0.0,0.0,0.0,0.0,16.66,4.41,0.0
20230619:0410,0.0,3.49,0.7,4.59,15.82,3.72,0.0
20230619:0510,65.25,64.02,13.1,13.05,15.86,3.24,0.0
20230619:0610,1.94,65.72,13.5,22.14,16.67,4.55,0.0
20230619:0710,0.27,115.95,33.3,31.57,17.8,4.69,0.0
20230619:0810,0.0,93.63,26.3,40.95,19.15,4.34,0.0
20230619:0910,0.0,119.62,33.6,49.78,20.54,3.72,0.0
20230619:1010,0.0,63.01,17.7,57.23,22.05,3.45,0.0
20230619:1110,0.0,55.89,15.7,61.85,23.01,3.1,0.0
20230619:1210,0.0,54.11,15.2,62.07,23.5,2.9,0.0
20230619:1310,0.0,57.32,16.1,57.8,23.46,2.83,0.0
20230619:1410,0.0,123.89,34.8,50.55,23.65,2.41,0.0
20230619:1510,0.0,105.73,29.7,41.8,24.21,2.07,0.0
20230619:1610,0.0,85.44,24.0,32.44,24.23,1.72,0.0
20230619:1710,9.58,84.98,19.4,23.01,24.3,1.38,0.0
20230619:1810,0.0,9.47,1.9,13.86,23.84,0.62,0.0
20230619:1910,0.0,1.99,0.4,5.34,22.25,0.07,0.0
20230619:2010,0.0,0.0,0.0,0.0,21.11,0.14,0.0
20230619:2110,0.0,0.0,0.0,0.0,19.85,0.9,0.0
20230619:2210,0.0,0.0,0.0,0.0,19.13,1.66,0.0
20230619:2310,0.0,0.0,0.0,0.0,18.2,2.34,0.0
20230620:0010,0.0,0.0,0.0,0.0,17.72,2.62,0.0
20230620:0110,0.0,0.0,0.0,0.0,17.41,2.48,0.0
20230620:0210,0.0,0.0,0.0,0.0,17.27,2.55,0.0
20230620:0310,0.0,0.0,0.0,0.0,17.03,2.69,0.0
20230620:0410,27.4,17.6,2.9,4.58,16.75,2.48,0.0
20230620:0510,142.44,68.52,16.0,13.02,17.17,2.0,0.0
20230620:0610,100.28,65.69,31.0,22.12,18.51,1.86,0.0
20230620:0710,1.15,75.08,43.3,31.54,20.94,2.83,0.0
20230620:0810,0.0,49.48,13.9,40.93,22.8,3.1,0.0
20230620:0910,0.0,48.77,13.7,49.76,24.66,3.45,0.0
20230620:1010,0.0,84.73,23.8,57.21,25.98,3.93,0.0
20230620:1110,0.0,132.79,37.3,61.85,26.81,4.14,0.0
20230620:1210,0.0,150.95,42.4,62.09,27.3,4.14,0.0
20230620:1310,0.0,119.97,33.7,57.83,27.69,4.28,0.0
20230620:1410,0.0,63.37,17.8,50.58,27.77,4.34,0.0
20230620:1510,0.0,45.21,12.7,41.84,24.21,4.0,0.0
20230620:1610,0.0,40.94,11.5,32.48,22.14,2.76,0.0
20230620:1710,9.87,85.04,19.5,23.05,22.12,2.14,0.0
20230620:1810,0.0,7.98,1.6,13.9,22.08,2.62,0.0
20230620:1910,0.0,7.48,1.5,5.38,21.0,3.31,0.0
20230620:2010,0.0,0.0,0.0,0.0,19.9,2.97,0.0
20230620:2110,0.0,0.0,0.0,0.0,19.14,2.83,0.0
20230620:2210,0.0,0.0,0.0,0.0,18.67,2.83,0.0
20230620:2310,0.0,0.0,0.0,0.0,18.23,2.9,0.0
20230621:0010,0.0,0.0,0.0,0.0,17.94,2.76,0.0
20230621:0110,0.0,0.0,0.0,0.0,17.67,2.41,0.0
20230621:0210,0.0,0.0,0.0,0.0,17.39,2.07,0.0
20230621:0310,0.0,0.0,0.0,0.0,17.19,1.86,0.0
20230621:0410,0.0,4.98,1.0,4.55,16.86,1.79,0.0
20230621:0510,69.04,64.46,13.2,13.0,17.43,1.45,0.0
20230621:0610,104.7,65.47,31.7,22.09,18.49,2.21,0.0
20230621:0710,1.92,53.18,47.1,31.51,19.25,2.55,0.0
20230621:0810,0.0,49.13,13.8,40.9,20.01,2.41,0.0
20230621:0910,0.0,87.93,24.7,49.74,21.06,2.28,0.0
20230621:1010,0.0,68.71,19.3,57.2,22.27,2.41,0.0
20230621:1110,0.0,140.27,39.4,61.85,23.26,2.62,0.0
20230621:1210,0.0,113.92,32.0,62.1,24.06,2.69,0.0
20230621:1310,0.0,116.06,32.6,57.85,24.45,2.55,0.0
20230621:1410,0.0,62.3,17.5,50.62,24.83,2.41,0.0
20230621:1510,0.0,55.54,15.6,41.87,25.05,2.21,0.0
20230621:1610,0.0,45.57,12.8,32.52,24.99,1.93,0.0
20230621:1710,20.97,90.66,23.4,23.08,24.75,1.79,0.0
20230621:1810,3.96,38.77,7.9,13.94,24.19,1.59,0.0
20230621:1910,0.0,7.48,1.5,5.41,22.73,2.28,0.0
20230621:2010,0.0,0.0,0.0,0.0,21.38,2.55,0.0
20230621:2110,0.0,0.0,0.0,0.0,20.52,2.69,0.0
20230621:2210,0.0,0.0,0.0,0.0,19.74,2.69,0.0
20230621:2310,0.0,0.0,0.0,0.0,19.13,2.69,0.0
20230622:0010,0.0,0.0,0.0,0.0,18.54,2.76,0.0
20230622:0110,0.0,0.0,0.0,0.0,18.24,2.62,0.0
20230622:0210,0.0,0.0,0.0,0.0,18.05,2.41,0.0
20230622:0310,0.0,0.0,0.0,0.0,17.81,2.21,0.0
20230622:0410,0.0,1.99,0.4,4.52,17.6,2.0,0.0
20230622:0510,0.0,7.48,1.5,12.96,18.01,2.07,0.0
20230622:0610,3.44,69.07,14.4,22.06,18.82,2.34,0.0
20230622:0710,0.16,108.54,24.2,31.48,20.3,3.24,0.0
20230622:0810,0.0,34.89,9.8,40.86,21.08,3.31,0.0
20230622:0910,0.0,27.77,7.8,49.71,20.75,3.24,0.0
20230622:1010,0.0,32.04,9.0,57.17,20.14,3.17,0.0
20230622:1110,0.0,36.31,10.2,61.84,19.58,3.59,0.0
20230622:1210,0.0,32.04,9.0,62.11,19.21,4.14,0.0
20230622:1310,0.0,26.7,7.5,57.87,19.13,4.83,0.0
20230622:1410,0.0,30.26,8.5,50.64,18.92,5.24,0.0
20230622:1510,0.0,35.24,9.9,41.9,18.56,6.21,0.0
20230622:1610,0.0,31.68,8.9,32.55,18.3,7.1,0.0
20230622:1710,0.0,24.92,5.0,23.12,18.11,7.45,0.0
20230622:1810,0.0,21.44,4.3,13.97,17.94,7.03,0.0
20230622:1910,0.0,6.48,1.3,5.44,18.08,3.66,0.0
20230622:2010,0.0,0.0,0.0,0.0,17.51,3.52,0.0
20230622:2110,0.0,0.0,0.0,0.0,16.78,3.1,0.0
20230622:2210,0.0,0.0,0.0,0.0,16.04,2.83,0.0
20230622:2310,0.0,0.0,0.0,0.0,15.4,2.69,0.0
20230623:0010,0.0,0.0,0.0,0.0,14.81,2.69,0.0
20230623:0110,0.0,0.0,0.0,0.0,14.3,2.48,0.0
20230623:0210,0.0,0.0,0.0,0.0,13.8,2.34,0.0
20230623:0310,0.0,0.0,0.0,0.0,13.35,2.14,0.0
20230623:0410,28.03,17.72,2.9,4.49,12.97,2.0,0.0
20230623:0510,97.81,69.42,14.5,12.93,13.68,1.79,0.0
20230623:0610,105.72,65.7,31.7,22.02,15.44,1.86,0.0
20230623:0710,2.87,45.24,48.4,31.44,17.24,2.48,0.0
20230623:0810,0.0,44.5,12.5,40.82,18.83,2.41,0.0
20230623:0910,0.0,48.06,13.5,49.67,20.46,2.14,0.0
20230623:1010,0.0,52.69,14.8,57.14,21.7,1.93,0.0
20230623:1110,0.0,70.49,19.8,61.82,22.58,1.93,0.0
20230623:1210,0.0,88.29,24.8,62.11,22.96,1.86,0.0
20230623:1310,0.0,109.29,30.7,57.89,23.31,1.93,0.0
20230623:1410,0.0,93.99,26.4,50.67,23.52,2.0,0.0
20230623:1510,0.0,69.06,19.4,41.93,23.7,1.93,0.0
20230623:1610,0.0,75.47,21.2,32.58,23.79,1.72,0.0
20230623:1710,74.79,61.42,33.2,23.14,23.45,1.17,0.0
20230623:1810,11.79,47.95,9.9,13.99,23.2,0.76,0.0
20230623:1910,10.47,16.16,3.0,5.46,22.37,1.1,0.0
20230623:2010,0.0,0.0,0.0,0.0,20.92,1.79,0.0
20230623:2110,0.0,0.0,0.0,0.0,19.28,1.86,0.0
20230623:2210,0.0,0.0,0.0,0.0,18.05,2.0,0.0
20230623:2310,0.0,0.0,0.0,0.0,17.25,2.21,0.0
20230624:0010,0.0,0.0,0.0,0.0,16.56,2.28,0.0
20230624:0110,0.0,0.0,0.0,0.0,15.73,2.14,0.0
20230624:0210,0.0,0.0,0.0,0.0,14.92,2.14,0.0
20230624:0310,0.0,0.0,0.0,0.0,14.14,2.14,0.0
20230624:0410,120.33,36.39,4.3,4.45,13.53,2.14,0.0
20230624:0510,183.21,69.12,17.5,12.88,14.1,1.79,0.0
20230624:0610,122.57,57.03,33.5,21.97,15.84,1.93,0.0
20230624:0710,3.37,39.36,49.6,31.39,17.4,2.21,0.0
20230624:0810,0.0,41.65,11.7,40.78,18.9,2.21,0.0
20230624:0910,0.0,45.92,12.9,49.63,20.35,2.0,0.0
20230624:1010,0.0,45.57,12.8,57.11,21.64,2.0,0.0
20230624:1110,0.0,45.92,12.9,61.79,22.7,2.0,0.0
20230624:1210,0.0,48.06,13.5,62.1,23.52,1.86,0.0
20230624:1310,0.0,47.35,13.3,57.89,24.15,1.59,0.0
20230624:1410,0.0,44.86,12.6,50.68,24.59,1.38,0.0
20230624:1510,0.0,43.08,12.1,41.95,24.83,1.1,0.0
20230624:1610,0.0,40.58,11.4,32.6,24.86,0.83,0.0
20230624:1710,84.53,53.23,34.9,23.16,24.7,0.62,0.0
20230624:1810,163.16,64.38,19.3,14.01,24.34,0.48,0.0
20230624:1910,72.98,33.48,4.6,5.47,22.87,0.9,0.0
20230624:2010,0.0,0.0,0.0,0.0,21.11,1.17,0.0
20230624:2110,0.0,0.0,0.0,0.0,19.36,1.38,0.0
20230624:2210,0.0,0.0,0.0,0.0,18.27,1.38,0.0
20230624:2310,0.0,0.0,0.0,0.0,17.01,1.52,0.0
20230625:0010,0.0,0.0,0.0,0.0,15.87,1.72,0.0
20230625:0110,0.0,0.0,0.0,0.0,14.9,1.86,0.0
20230625:0210,0.0,0.0,0.0,0.0,14.38,1.86,0.0
20230625:0310,0.0,0.0,0.0,0.0,14.04,1.93,0.0
20230625:0410,114.52,33.91,4.1,4.4,13.89,2.0,0.0
20230625:0510,179.07,68.51,17.2,12.83,15.38,1.79,0.0
20230625:0610,116.62,60.1,32.7,21.93,18.47,1.72,0.0
20230625:0710,3.44,43.86,48.4,31.34,21.02,1.93,0.0
20230625:0810,0.0,44.14,12.4,40.73,23.29,2.07,0.0
20230625:0910,0.0,48.06,13.5,49.58,25.2,2.14,0.0
20230625:1010,0.0,49.48,13.9,57.06,26.73,2.34,0.0
20230625:1110,0.0,48.42,13.6,61.76,27.87,2.83,0.0
20230625:1210,0.0,50.2,14.1,62.09,28.53,3.31,0.0
20230625:1310,0.0,49.48,13.9,57.9,28.84,3.59,0.0
20230625:1410,0.0,46.64,13.1,50.69,28.98,3.86,0.0
20230625:1510,0.0,44.86,12.6,41.97,28.91,3.93,0.0
20230625:1610,0.0,41.65,11.7,32.62,28.6,3.59,0.0
20230625:1710,80.61,56.04,34.4,23.18,28.04,2.9,0.0
20230625:1810,159.96,64.74,19.2,14.03,27.02,2.55,0.0
20230625:1910,51.95,29.33,4.3,5.48,25.54,2.62,0.0
20230625:2010,0.0,0.0,0.0,0.0,23.79,3.03,0.0
20230625:2110,0.0,0.0,0.0,0.0,22.77,3.24,0.0
20230625:2210,0.0,0.0,0.0,0.0,22.1,3.24,0.0
20230625:2310,0.0,0.0,0.0,0.0,21.14,3.72,0.0
20230626:0010,0.0,0.0,0.0,0.0,19.81,4.21,0.0
20230626:0110,0.0,0.0,0.0,0.0,18.73,4.07,0.0
20230626:0210,0.0,0.0,0.0,0.0,18.05,3.86,0.0
20230626:0310,0.0,0.0,0.0,0.0,17.55,3.86,0.0
20230626:0410,0.0,3.49,0.7,4.35,17.34,3.93,0.0
20230626:0510,163.16,69.69,16.6,12.78,17.25,3.86,0.0
20230626:0610,33.03,90.54,23.0,21.87,17.53,4.41,0.0
20230626:0710,3.22,56.54,46.6,31.29,17.64,4.83,0.0
20230626:0810,0.0,74.4,20.9,40.68,18.31,4.55,0.0
20230626:0910,0.0,92.92,26.1,49.53,19.26,4.55,0.0
20230626:1010,0.0,124.25,34.9,57.02,20.2,4.97,0.0
20230626:1110,0.0,149.88,42.1,61.72,20.75,5.1,0.0
20230626:1210,0.0,147.39,41.4,62.07,21.05,5.1,0.0
20230626:1310,0.0,145.25,40.8,57.89,21.19,4.83,0.0
20230626:1410,0.0,131.01,36.8,50.7,20.84,4.48,0.0
20230626:1510,0.0,112.14,31.5,41.98,20.45,4.21,0.0
20230626:1610,0.0,75.47,21.2,32.63,20.36,4.21,0.0
20230626:1710,0.0,45.86,9.2,23.19,19.86,3.31,0.0
20230626:1810,1.3,34.66,7.0,14.03,19.39,2.55,0.0
20230626:1910,5.18,12.36,2.4,5.49,18.54,2.41,0.0
20230626:2010,0.0,0.0,0.0,0.0,17.72,2.21,0.0
20230626:2110,0.0,0.0,0.0,0.0,17.0,2.28,0.0
20230626:2210,0.0,0.0,0.0,0.0,16.42,2.48,0.0
20230626:2310,0.0,0.0,0.0,0.0,15.77,2.62,0.0
20230627:0010,0.0,0.0,0.0,0.0,15.2,2.69,0.0
20230627:0110,0.0,0.0,0.0,0.0,14.81,2.76,0.0
20230627:0210,0.0,0.0,0.0,0.0,14.56,2.83,0.0
20230627:0310,0.0,0.0,0.0,0.0,14.27,2.69,0.0
20230627:0410,36.73,17.81,2.8,4.29,13.8,2.62,0.0
20230627:0510,123.43,69.61,15.1,12.72,14.26,2.34,0.0
20230627:0610,45.72,89.16,24.7,21.81,15.6,2.48,0.0
20230627:0710,1.44,106.95,36.6,31.23,16.59,2.83,0.0
20230627:0810,0.0,92.92,26.1,40.62,17.87,2.97,0.0
20230627:0910,0.0,84.02,23.6,49.47,19.02,3.17,0.0
20230627:1010,0.0,145.25,40.8,56.96,19.87,3.79,0.0
20230627:1110,0.0,126.74,35.6,61.68,20.25,3.93,0.0
20230627:1210,0.0,105.38,29.6,62.04,20.76,3.79,0.0
20230627:1310,0.0,89.71,25.2,57.88,21.0,3.45,0.0
